order_id,product_id,quantity,unit_price,line_total,discount_percent
ORD00003897,PROD000061,10,23.32,233.2,0
ORD00003897,PROD000384,2,274.61,549.22,20
ORD00003897,PROD000355,2,155.52,311.04,20
ORD00003898,PROD000267,6,373.58,2241.48,0
ORD00003898,PROD000105,9,181.57,1634.13,10
ORD00003898,PROD000463,3,118.46,355.38,15
ORD00003899,PROD000315,9,331.8,2986.2,5
ORD00003899,PROD000400,2,110.23,220.46,0
ORD00003899,PROD000075,1,168.76,168.76,10
ORD00003900,PROD000105,9,181.57,1634.13,0
ORD00003900,PROD000222,4,486.96,1947.84,15
ORD00003900,PROD000404,10,119.25,1192.5,10
ORD00003900,PROD000287,9,416.7,3750.3,20
ORD00003900,PROD000284,1,25.35,25.35,20
ORD00003901,PROD000070,5,407.21,2036.05,0
ORD00003901,PROD000350,10,236.67,2366.7,0
ORD00003902,PROD000180,1,392.39,392.39,15
ORD00003902,PROD000005,3,409.78,1229.34,0
ORD00003902,PROD000193,9,311.14,2800.26,5
ORD00003902,PROD000302,10,326.63,3266.3,10
ORD00003902,PROD000051,9,440.77,3966.93,0
ORD00003903,PROD000043,7,109.66,767.62,5
ORD00003903,PROD000304,2,171.78,343.56,0
ORD00003904,PROD000170,5,293.77,1468.85,5
ORD00003904,PROD000091,4,370.76,1483.04,10
ORD00003904,PROD000087,6,307.68,1846.08,10
ORD00003905,PROD000492,7,83.15,582.05,10
ORD00003906,PROD000436,8,478.23,3825.84,5
ORD00003906,PROD000493,8,78.05,624.4,0
ORD00003906,PROD000375,9,394.34,3549.06,5
ORD00003906,PROD000194,2,319.42,638.84,0
ORD00003907,PROD000489,6,282.55,1695.3,20
ORD00003908,PROD000168,10,390.32,3903.2,0
ORD00003908,PROD000156,2,130.87,261.74,0
ORD00003908,PROD000397,4,410.77,1643.08,5
ORD00003909,PROD000325,8,316.85,2534.8,5
ORD00003909,PROD000024,4,209.41,837.64,0
ORD00003910,PROD000163,8,283.29,2266.32,5
ORD00003911,PROD000217,9,146.41,1317.69,10
ORD00003912,PROD000393,9,276.21,2485.89,5
ORD00003912,PROD000210,1,418.91,418.91,20
ORD00003912,PROD000497,3,294.62,883.86,0
ORD00003913,PROD000354,3,202.47,607.41,15
ORD00003913,PROD000287,6,416.7,2500.2,10
ORD00003913,PROD000162,7,470.42,3292.94,5
ORD00003913,PROD000105,1,181.57,181.57,20
ORD00003913,PROD000014,3,89.13,267.39,20
ORD00003914,PROD000156,2,130.87,261.74,5
ORD00003914,PROD000342,5,381.06,1905.3,5
ORD00003914,PROD000138,2,468.95,937.9,15
ORD00003914,PROD000167,9,298.67,2688.03,0
ORD00003914,PROD000219,3,457.7,1373.1,20
ORD00003915,PROD000194,7,319.42,2235.94,0
ORD00003915,PROD000176,7,189.83,1328.81,10
ORD00003916,PROD000060,6,104.75,628.5,5
ORD00003916,PROD000470,9,89.04,801.36,15
ORD00003916,PROD000349,3,69.18,207.54,15
ORD00003916,PROD000051,1,440.77,440.77,15
ORD00003916,PROD000004,1,401.31,401.31,15
ORD00003917,PROD000260,6,252.41,1514.46,20
ORD00003917,PROD000184,8,241.42,1931.36,15
ORD00003917,PROD000455,5,142.41,712.05,15
ORD00003917,PROD000388,6,138.73,832.38,10
ORD00003917,PROD000280,5,437.62,2188.1,5
ORD00003918,PROD000405,2,43.63,87.26,20
ORD00003919,PROD000132,3,14.98,44.94,20
ORD00003919,PROD000149,10,438.91,4389.1,10
ORD00003919,PROD000003,3,13.58,40.74,5
ORD00003920,PROD000226,5,228.51,1142.55,20
ORD00003920,PROD000365,4,449.98,1799.92,0
ORD00003920,PROD000270,4,383.43,1533.72,0
ORD00003920,PROD000470,9,89.04,801.36,10
ORD00003921,PROD000272,4,314.09,1256.36,10
ORD00003921,PROD000245,4,243.91,975.64,20
ORD00003921,PROD000228,2,489.76,979.52,15
ORD00003921,PROD000031,1,22.3,22.3,0
ORD00003922,PROD000027,2,384.69,769.38,10
ORD00003922,PROD000134,5,386.21,1931.05,5
ORD00003922,PROD000009,7,349.28,2444.96,0
ORD00003923,PROD000064,9,79.45,715.05,20
ORD00003923,PROD000391,7,365.82,2560.74,5
ORD00003924,PROD000267,6,373.58,2241.48,15
ORD00003924,PROD000385,9,355.21,3196.89,20
ORD00003924,PROD000413,4,92.12,368.48,0
ORD00003924,PROD000493,9,78.05,702.45,10
ORD00003924,PROD000431,8,62.96,503.68,5
ORD00003925,PROD000222,3,486.96,1460.88,10
ORD00003925,PROD000158,2,418.37,836.74,10
ORD00003925,PROD000399,8,187.79,1502.32,5
ORD00003926,PROD000360,8,121.64,973.12,15
ORD00003927,PROD000300,8,298.58,2388.64,15
ORD00003927,PROD000484,8,50.26,402.08,20
ORD00003928,PROD000462,8,315.83,2526.64,5
ORD00003929,PROD000145,5,483.62,2418.1,5
ORD00003930,PROD000349,9,69.18,622.62,0
ORD00003930,PROD000205,6,163.1,978.6,0
ORD00003930,PROD000141,9,232.63,2093.67,15
ORD00003931,PROD000494,6,223.66,1341.96,5
ORD00003931,PROD000168,7,390.32,2732.24,10
ORD00003932,PROD000053,8,45.25,362.0,10
ORD00003932,PROD000444,8,259.16,2073.28,0
ORD00003932,PROD000492,6,83.15,498.9,20
ORD00003932,PROD000394,4,138.64,554.56,5
ORD00003933,PROD000185,2,197.34,394.68,5
ORD00003933,PROD000352,9,207.96,1871.64,0
ORD00003933,PROD000320,4,280.14,1120.56,10
ORD00003934,PROD000105,10,181.57,1815.7,20
ORD00003934,PROD000004,1,401.31,401.31,10
ORD00003934,PROD000189,10,195.59,1955.9,20
ORD00003935,PROD000350,10,236.67,2366.7,20
ORD00003935,PROD000159,4,26.71,106.84,10
ORD00003935,PROD000365,7,449.98,3149.86,10
ORD00003936,PROD000398,5,38.53,192.65,5
ORD00003936,PROD000205,3,163.1,489.3,0
ORD00003937,PROD000261,5,461.76,2308.8,15
ORD00003938,PROD000143,1,116.53,116.53,20
ORD00003938,PROD000330,6,342.52,2055.12,10
ORD00003938,PROD000213,10,397.49,3974.9,5
ORD00003938,PROD000083,4,247.95,991.8,15
ORD00003939,PROD000171,3,305.59,916.77,10
ORD00003939,PROD000340,2,408.5,817.0,0
ORD00003939,PROD000138,3,468.95,1406.85,5
ORD00003940,PROD000391,1,365.82,365.82,15
ORD00003940,PROD000227,3,21.25,63.75,15
ORD00003940,PROD000226,4,228.51,914.04,5
ORD00003940,PROD000393,3,276.21,828.63,15
ORD00003941,PROD000401,3,432.78,1298.34,5
ORD00003941,PROD000266,9,207.83,1870.47,15
ORD00003941,PROD000169,10,181.74,1817.4,5
ORD00003942,PROD000323,8,253.5,2028.0,10
ORD00003942,PROD000030,7,482.44,3377.08,0
ORD00003942,PROD000184,5,241.42,1207.1,0
ORD00003942,PROD000151,10,413.35,4133.5,20
ORD00003942,PROD000379,2,341.19,682.38,20
ORD00003943,PROD000085,7,476.85,3337.95,20
ORD00003944,PROD000064,5,79.45,397.25,0
ORD00003944,PROD000355,2,155.52,311.04,5
ORD00003944,PROD000143,10,116.53,1165.3,15
ORD00003944,PROD000244,6,185.59,1113.54,5
ORD00003945,PROD000403,2,345.33,690.66,5
ORD00003945,PROD000090,1,42.34,42.34,10
ORD00003945,PROD000012,1,191.39,191.39,15
ORD00003945,PROD000331,10,168.77,1687.7,15
ORD00003945,PROD000483,4,67.66,270.64,5
ORD00003946,PROD000273,2,118.76,237.52,0
ORD00003946,PROD000401,8,432.78,3462.24,20
ORD00003946,PROD000168,10,390.32,3903.2,0
ORD00003946,PROD000188,5,21.8,109.0,20
ORD00003947,PROD000488,8,216.95,1735.6,5
ORD00003948,PROD000166,5,457.17,2285.85,0
ORD00003949,PROD000462,1,315.83,315.83,20
ORD00003949,PROD000183,2,266.05,532.1,10
ORD00003949,PROD000437,1,491.2,491.2,20
ORD00003949,PROD000003,1,13.58,13.58,10
ORD00003949,PROD000069,10,356.87,3568.7,20
ORD00003950,PROD000388,10,138.73,1387.3,20
ORD00003951,PROD000173,10,109.82,1098.2,0
ORD00003951,PROD000115,5,207.86,1039.3,5
ORD00003951,PROD000437,5,491.2,2456.0,0
ORD00003951,PROD000210,9,418.91,3770.19,0
ORD00003951,PROD000318,7,332.22,2325.54,15
ORD00003952,PROD000033,6,77.08,462.48,15
ORD00003952,PROD000090,6,42.34,254.04,5
ORD00003952,PROD000301,1,25.35,25.35,15
ORD00003952,PROD000191,7,322.24,2255.68,0
ORD00003953,PROD000436,2,478.23,956.46,15
ORD00003953,PROD000115,3,207.86,623.58,15
ORD00003953,PROD000307,6,59.66,357.96,10
ORD00003954,PROD000480,6,396.91,2381.46,15
ORD00003954,PROD000375,6,394.34,2366.04,0
ORD00003954,PROD000080,1,494.26,494.26,5
ORD00003954,PROD000445,6,321.0,1926.0,0
ORD00003954,PROD000179,5,243.27,1216.35,20
ORD00003955,PROD000022,3,72.33,216.99,0
ORD00003955,PROD000492,8,83.15,665.2,5
ORD00003955,PROD000371,4,223.69,894.76,10
ORD00003956,PROD000040,2,176.3,352.6,0
ORD00003956,PROD000026,4,333.85,1335.4,5
ORD00003956,PROD000440,8,420.83,3366.64,15
ORD00003957,PROD000229,5,168.9,844.5,5
ORD00003957,PROD000169,10,181.74,1817.4,5
ORD00003958,PROD000211,5,70.17,350.85,5
ORD00003958,PROD000213,2,397.49,794.98,20
ORD00003958,PROD000372,4,141.56,566.24,15
ORD00003959,PROD000295,3,492.17,1476.51,0
ORD00003959,PROD000039,8,39.05,312.4,15
ORD00003959,PROD000046,9,258.17,2323.53,0
ORD00003959,PROD000432,7,223.37,1563.59,20
ORD00003960,PROD000293,1,350.45,350.45,10
ORD00003960,PROD000372,2,141.56,283.12,5
ORD00003961,PROD000345,3,452.4,1357.2,20
ORD00003961,PROD000354,3,202.47,607.41,0
ORD00003961,PROD000329,4,120.66,482.64,20
ORD00003961,PROD000195,5,333.5,1667.5,20
ORD00003962,PROD000040,7,176.3,1234.1,20
ORD00003962,PROD000158,6,418.37,2510.22,15
ORD00003962,PROD000224,5,239.39,1196.95,5
ORD00003962,PROD000487,9,466.91,4202.19,15
ORD00003962,PROD000389,7,49.36,345.52,0
ORD00003963,PROD000107,3,292.61,877.83,20
ORD00003964,PROD000288,1,33.45,33.45,15
ORD00003965,PROD000181,8,198.16,1585.28,5
ORD00003966,PROD000483,1,67.66,67.66,0
ORD00003966,PROD000324,7,422.27,2955.89,5
ORD00003966,PROD000404,5,119.25,596.25,5
ORD00003967,PROD000171,9,305.59,2750.31,5
ORD00003967,PROD000290,10,211.73,2117.3,10
ORD00003967,PROD000450,10,415.02,4150.2,5
ORD00003968,PROD000458,9,72.26,650.34,0
ORD00003968,PROD000189,7,195.59,1369.13,0
ORD00003968,PROD000466,4,241.21,964.84,0
ORD00003968,PROD000021,4,196.18,784.72,20
ORD00003968,PROD000219,5,457.7,2288.5,5
ORD00003969,PROD000340,10,408.5,4085.0,5
ORD00003969,PROD000244,4,185.59,742.36,10
ORD00003970,PROD000459,10,330.22,3302.2,15
ORD00003970,PROD000310,4,399.91,1599.64,20
ORD00003971,PROD000485,2,285.84,571.68,5
ORD00003971,PROD000052,3,108.79,326.37,20
ORD00003971,PROD000108,8,316.46,2531.68,0
ORD00003971,PROD000056,7,35.66,249.62,15
ORD00003972,PROD000406,8,114.11,912.88,20
ORD00003973,PROD000299,6,74.75,448.5,10
ORD00003973,PROD000493,8,78.05,624.4,15
ORD00003973,PROD000105,8,181.57,1452.56,5
ORD00003973,PROD000062,5,24.43,122.15,5
ORD00003973,PROD000256,3,498.27,1494.81,20
ORD00003974,PROD000323,4,253.5,1014.0,0
ORD00003974,PROD000480,9,396.91,3572.19,20
ORD00003974,PROD000216,6,320.23,1921.38,0
ORD00003975,PROD000299,3,74.75,224.25,20
ORD00003975,PROD000081,10,499.09,4990.9,10
ORD00003975,PROD000400,1,110.23,110.23,10
ORD00003976,PROD000208,1,324.89,324.89,15
ORD00003976,PROD000472,1,156.81,156.81,10
ORD00003976,PROD000330,5,342.52,1712.6,5
ORD00003977,PROD000452,1,107.76,107.76,15
ORD00003977,PROD000153,10,328.87,3288.7,20
ORD00003977,PROD000051,4,440.77,1763.08,0
ORD00003977,PROD000491,9,61.81,556.29,0
ORD00003977,PROD000246,5,175.27,876.35,20
ORD00003978,PROD000376,1,101.86,101.86,20
ORD00003979,PROD000375,4,394.34,1577.36,0
ORD00003979,PROD000056,8,35.66,285.28,0
ORD00003979,PROD000315,6,331.8,1990.8,20
ORD00003979,PROD000109,6,213.68,1282.08,20
ORD00003979,PROD000170,7,293.77,2056.39,0
ORD00003980,PROD000445,3,321.0,963.0,15
ORD00003980,PROD000046,10,258.17,2581.7,5
ORD00003981,PROD000153,8,328.87,2630.96,10
ORD00003982,PROD000165,6,404.78,2428.68,5
ORD00003982,PROD000025,4,36.66,146.64,20
ORD00003982,PROD000496,2,458.98,917.96,15
ORD00003983,PROD000470,9,89.04,801.36,20
ORD00003983,PROD000382,10,77.99,779.9,20
ORD00003984,PROD000485,1,285.84,285.84,5
ORD00003984,PROD000389,5,49.36,246.8,10
ORD00003985,PROD000427,4,242.05,968.2,10
ORD00003985,PROD000123,9,461.74,4155.66,0
ORD00003985,PROD000363,8,484.3,3874.4,5
ORD00003985,PROD000163,8,283.29,2266.32,20
ORD00003986,PROD000340,10,408.5,4085.0,20
ORD00003986,PROD000103,10,413.8,4138.0,5
ORD00003986,PROD000122,6,206.0,1236.0,10
ORD00003986,PROD000226,1,228.51,228.51,0
ORD00003986,PROD000201,4,173.57,694.28,20
ORD00003987,PROD000339,7,466.8,3267.6,0
ORD00003988,PROD000475,7,120.19,841.33,5
ORD00003988,PROD000114,1,253.06,253.06,5
ORD00003988,PROD000151,9,413.35,3720.15,10
ORD00003988,PROD000457,10,24.26,242.6,5
ORD00003988,PROD000497,3,294.62,883.86,0
ORD00003989,PROD000344,2,92.24,184.48,5
ORD00003989,PROD000361,1,37.69,37.69,5
ORD00003989,PROD000336,5,85.77,428.85,10
ORD00003989,PROD000150,3,279.36,838.08,0
ORD00003989,PROD000433,8,133.0,1064.0,0
ORD00003990,PROD000047,9,300.77,2706.93,5
ORD00003990,PROD000463,7,118.46,829.22,0
ORD00003990,PROD000257,1,86.85,86.85,20
ORD00003990,PROD000016,6,213.77,1282.62,0
ORD00003990,PROD000320,5,280.14,1400.7,20
ORD00003991,PROD000106,6,301.01,1806.06,10
ORD00003991,PROD000409,7,56.74,397.18,20
ORD00003991,PROD000331,7,168.77,1181.39,20
ORD00003992,PROD000176,6,189.83,1138.98,20
ORD00003992,PROD000410,10,196.72,1967.2,10
ORD00003992,PROD000310,1,399.91,399.91,10
ORD00003993,PROD000393,10,276.21,2762.1,10
ORD00003993,PROD000320,7,280.14,1960.98,0
ORD00003993,PROD000240,1,148.06,148.06,10
ORD00003993,PROD000038,3,445.02,1335.06,10
ORD00003993,PROD000076,9,316.58,2849.22,0
ORD00003994,PROD000179,4,243.27,973.08,20
ORD00003994,PROD000099,6,364.15,2184.9,15
ORD00003994,PROD000280,6,437.62,2625.72,10
ORD00003994,PROD000236,5,494.9,2474.5,15
ORD00003994,PROD000391,7,365.82,2560.74,10
ORD00003995,PROD000237,10,465.82,4658.2,15
ORD00003995,PROD000328,8,240.79,1926.32,0
ORD00003995,PROD000140,6,90.04,540.24,5
ORD00003995,PROD000117,3,254.17,762.51,10
ORD00003996,PROD000108,10,316.46,3164.6,15
ORD00003996,PROD000426,7,79.64,557.48,10
ORD00003996,PROD000461,3,391.4,1174.2,0
ORD00003996,PROD000214,3,255.88,767.64,15
ORD00003996,PROD000121,6,105.16,630.96,20
ORD00003997,PROD000405,7,43.63,305.41,10
ORD00003997,PROD000073,4,177.72,710.88,15
ORD00003997,PROD000301,9,25.35,228.15,15
ORD00003997,PROD000275,6,55.21,331.26,5
ORD00003998,PROD000086,4,426.1,1704.4,5
ORD00003998,PROD000483,10,67.66,676.6,10
ORD00003998,PROD000027,6,384.69,2308.14,0
ORD00003998,PROD000307,2,59.66,119.32,20
ORD00003999,PROD000258,4,27.0,108.0,20
ORD00003999,PROD000422,8,477.15,3817.2,15
ORD00003999,PROD000002,6,165.71,994.26,20
ORD00004000,PROD000078,9,355.66,3200.94,20
ORD00004001,PROD000411,9,251.86,2266.74,0
ORD00004001,PROD000405,9,43.63,392.67,20
ORD00004001,PROD000298,10,314.71,3147.1,10
ORD00004001,PROD000248,4,302.47,1209.88,20
ORD00004001,PROD000125,4,14.74,58.96,10
ORD00004002,PROD000189,2,195.59,391.18,0
ORD00004002,PROD000229,6,168.9,1013.4,0
ORD00004002,PROD000017,2,333.4,666.8,5
ORD00004002,PROD000362,3,164.89,494.67,5
ORD00004003,PROD000455,9,142.41,1281.69,0
ORD00004003,PROD000234,2,426.49,852.98,20
ORD00004003,PROD000337,10,347.15,3471.5,20
ORD00004004,PROD000216,6,320.23,1921.38,5
ORD00004004,PROD000180,6,392.39,2354.34,5
ORD00004004,PROD000096,5,173.53,867.65,15
ORD00004004,PROD000014,7,89.13,623.91,5
ORD00004004,PROD000216,6,320.23,1921.38,20
ORD00004005,PROD000322,6,80.08,480.48,10
ORD00004006,PROD000228,6,489.76,2938.56,5
ORD00004006,PROD000122,7,206.0,1442.0,10
ORD00004006,PROD000091,6,370.76,2224.56,0
ORD00004006,PROD000171,7,305.59,2139.13,10
ORD00004007,PROD000169,5,181.74,908.7,10
ORD00004007,PROD000058,6,362.03,2172.18,10
ORD00004007,PROD000379,4,341.19,1364.76,0
ORD00004007,PROD000163,1,283.29,283.29,10
ORD00004008,PROD000072,4,167.39,669.56,0
ORD00004008,PROD000239,2,198.67,397.34,5
ORD00004009,PROD000497,7,294.62,2062.34,0
ORD00004010,PROD000141,8,232.63,1861.04,15
ORD00004010,PROD000083,5,247.95,1239.75,0
ORD00004010,PROD000371,8,223.69,1789.52,5
ORD00004010,PROD000012,10,191.39,1913.9,5
ORD00004011,PROD000190,7,57.52,402.64,20
ORD00004011,PROD000271,10,340.14,3401.4,20
ORD00004012,PROD000483,10,67.66,676.6,20
ORD00004012,PROD000109,4,213.68,854.72,20
ORD00004012,PROD000213,6,397.49,2384.94,10
ORD00004013,PROD000197,5,396.41,1982.05,10
ORD00004013,PROD000119,4,152.54,610.16,5
ORD00004013,PROD000355,4,155.52,622.08,5
ORD00004013,PROD000351,6,274.94,1649.64,15
ORD00004013,PROD000286,3,368.08,1104.24,10
ORD00004014,PROD000495,3,446.01,1338.03,5
ORD00004014,PROD000245,2,243.91,487.82,15
ORD00004014,PROD000347,7,347.17,2430.19,5
ORD00004015,PROD000264,10,468.46,4684.6,10
ORD00004015,PROD000437,1,491.2,491.2,5
ORD00004015,PROD000097,1,463.82,463.82,15
ORD00004015,PROD000196,5,71.66,358.3,20
ORD00004016,PROD000487,8,466.91,3735.28,5
ORD00004017,PROD000080,7,494.26,3459.82,10
ORD00004018,PROD000054,5,325.19,1625.95,10
ORD00004019,PROD000471,7,355.04,2485.28,15
ORD00004019,PROD000178,3,75.28,225.84,5
ORD00004019,PROD000012,7,191.39,1339.73,0
ORD00004020,PROD000167,10,298.67,2986.7,10
ORD00004020,PROD000047,5,300.77,1503.85,20
ORD00004020,PROD000440,6,420.83,2524.98,15
ORD00004020,PROD000239,7,198.67,1390.69,10
ORD00004021,PROD000122,8,206.0,1648.0,15
ORD00004021,PROD000308,8,69.41,555.28,20
ORD00004021,PROD000221,1,251.54,251.54,10
ORD00004022,PROD000121,2,105.16,210.32,10
ORD00004022,PROD000494,9,223.66,2012.94,5
ORD00004023,PROD000495,8,446.01,3568.08,20
ORD00004023,PROD000427,6,242.05,1452.3,5
ORD00004024,PROD000286,7,368.08,2576.56,0
ORD00004024,PROD000075,1,168.76,168.76,10
ORD00004024,PROD000449,7,87.31,611.17,5
ORD00004025,PROD000314,6,299.79,1798.74,10
ORD00004025,PROD000015,10,291.95,2919.5,0
ORD00004026,PROD000266,8,207.83,1662.64,0
ORD00004027,PROD000426,6,79.64,477.84,15
ORD00004027,PROD000006,3,424.07,1272.21,15
ORD00004027,PROD000135,8,170.52,1364.16,10
ORD00004027,PROD000462,1,315.83,315.83,5
ORD00004028,PROD000332,6,415.3,2491.8,10
ORD00004028,PROD000385,10,355.21,3552.1,0
ORD00004029,PROD000114,2,253.06,506.12,10
ORD00004029,PROD000392,8,203.11,1624.88,0
ORD00004029,PROD000289,7,393.99,2757.93,10
ORD00004030,PROD000131,8,268.0,2144.0,20
ORD00004030,PROD000088,10,373.44,3734.4,5
ORD00004030,PROD000200,7,182.62,1278.34,20
ORD00004031,PROD000487,2,466.91,933.82,5
ORD00004031,PROD000329,4,120.66,482.64,10
ORD00004031,PROD000187,6,327.51,1965.06,5
ORD00004031,PROD000183,9,266.05,2394.45,0
ORD00004032,PROD000065,7,42.12,294.84,10
ORD00004032,PROD000071,9,333.35,3000.15,20
ORD00004032,PROD000233,1,172.11,172.11,10
ORD00004032,PROD000441,1,314.96,314.96,0
ORD00004032,PROD000476,2,441.92,883.84,20
ORD00004033,PROD000098,4,170.9,683.6,15
ORD00004033,PROD000301,3,25.35,76.05,20
ORD00004033,PROD000347,4,347.17,1388.68,0
ORD00004033,PROD000467,4,282.44,1129.76,0
ORD00004033,PROD000224,2,239.39,478.78,10
ORD00004034,PROD000036,2,119.42,238.84,15
ORD00004034,PROD000397,4,410.77,1643.08,0
ORD00004034,PROD000274,2,345.06,690.12,20
ORD00004034,PROD000050,5,329.93,1649.65,0
ORD00004035,PROD000425,10,437.09,4370.9,15
ORD00004035,PROD000330,9,342.52,3082.68,15
ORD00004035,PROD000049,1,331.49,331.49,20
ORD00004036,PROD000301,9,25.35,228.15,10
ORD00004037,PROD000246,3,175.27,525.81,5
ORD00004038,PROD000387,6,477.48,2864.88,10
ORD00004038,PROD000237,2,465.82,931.64,0
ORD00004038,PROD000154,10,208.34,2083.4,0
ORD00004039,PROD000433,10,133.0,1330.0,0
ORD00004039,PROD000398,3,38.53,115.59,5
ORD00004039,PROD000447,1,465.46,465.46,10
ORD00004040,PROD000495,10,446.01,4460.1,10
ORD00004040,PROD000291,3,421.47,1264.41,15
ORD00004041,PROD000113,9,31.2,280.8,20
ORD00004041,PROD000195,10,333.5,3335.0,5
ORD00004041,PROD000346,10,324.44,3244.4,10
ORD00004041,PROD000033,3,77.08,231.24,5
ORD00004041,PROD000451,6,333.47,2000.82,20
ORD00004042,PROD000115,3,207.86,623.58,0
ORD00004042,PROD000245,4,243.91,975.64,15
ORD00004042,PROD000334,2,110.13,220.26,0
ORD00004043,PROD000136,10,400.11,4001.1,15
ORD00004043,PROD000174,6,177.04,1062.24,5
ORD00004043,PROD000432,10,223.37,2233.7,20
ORD00004043,PROD000080,9,494.26,4448.34,10
ORD00004044,PROD000444,10,259.16,2591.6,5
ORD00004044,PROD000161,7,441.98,3093.86,5
ORD00004044,PROD000306,3,215.86,647.58,0
ORD00004044,PROD000213,6,397.49,2384.94,20
ORD00004044,PROD000489,5,282.55,1412.75,0
ORD00004045,PROD000187,6,327.51,1965.06,15
ORD00004045,PROD000270,6,383.43,2300.58,0
ORD00004045,PROD000307,9,59.66,536.94,0
ORD00004046,PROD000120,1,361.5,361.5,0
ORD00004046,PROD000283,8,352.9,2823.2,5
ORD00004047,PROD000432,7,223.37,1563.59,5
ORD00004047,PROD000197,6,396.41,2378.46,5
ORD00004047,PROD000076,4,316.58,1266.32,15
ORD00004048,PROD000020,5,319.61,1598.05,10
ORD00004048,PROD000052,3,108.79,326.37,10
ORD00004048,PROD000134,9,386.21,3475.89,15
ORD00004049,PROD000397,8,410.77,3286.16,20
ORD00004049,PROD000156,2,130.87,261.74,10
ORD00004050,PROD000069,1,356.87,356.87,10
ORD00004050,PROD000040,2,176.3,352.6,10
ORD00004050,PROD000037,10,378.99,3789.9,5
ORD00004051,PROD000065,9,42.12,379.08,10
ORD00004051,PROD000216,2,320.23,640.46,5
ORD00004051,PROD000088,5,373.44,1867.2,15
ORD00004051,PROD000023,7,58.01,406.07,5
ORD00004052,PROD000462,7,315.83,2210.81,0
ORD00004053,PROD000023,7,58.01,406.07,15
ORD00004053,PROD000124,9,263.55,2371.95,0
ORD00004054,PROD000025,7,36.66,256.62,15
ORD00004054,PROD000221,7,251.54,1760.78,10
ORD00004054,PROD000047,6,300.77,1804.62,5
ORD00004055,PROD000123,6,461.74,2770.44,0
ORD00004055,PROD000352,6,207.96,1247.76,0
ORD00004055,PROD000251,10,467.56,4675.6,15
ORD00004055,PROD000044,6,231.93,1391.58,0
ORD00004056,PROD000222,10,486.96,4869.6,15
ORD00004056,PROD000120,6,361.5,2169.0,10
ORD00004056,PROD000157,1,419.31,419.31,5
ORD00004056,PROD000471,5,355.04,1775.2,10
ORD00004057,PROD000256,7,498.27,3487.89,20
ORD00004057,PROD000346,7,324.44,2271.08,20
ORD00004057,PROD000358,1,370.86,370.86,0
ORD00004057,PROD000280,1,437.62,437.62,10
ORD00004057,PROD000363,4,484.3,1937.2,5
ORD00004058,PROD000040,2,176.3,352.6,5
ORD00004059,PROD000489,4,282.55,1130.2,0
ORD00004059,PROD000423,1,486.23,486.23,15
ORD00004059,PROD000330,10,342.52,3425.2,10
ORD00004059,PROD000487,5,466.91,2334.55,20
ORD00004060,PROD000270,10,383.43,3834.3,15
ORD00004060,PROD000106,10,301.01,3010.1,5
ORD00004060,PROD000102,3,104.43,313.29,10
ORD00004061,PROD000012,2,191.39,382.78,15
ORD00004061,PROD000137,4,400.09,1600.36,10
ORD00004061,PROD000275,3,55.21,165.63,20
ORD00004061,PROD000280,6,437.62,2625.72,5
ORD00004062,PROD000432,5,223.37,1116.85,15
ORD00004062,PROD000450,5,415.02,2075.1,15
ORD00004062,PROD000347,4,347.17,1388.68,15
ORD00004062,PROD000493,3,78.05,234.15,20
ORD00004062,PROD000299,5,74.75,373.75,20
ORD00004063,PROD000065,8,42.12,336.96,10
ORD00004063,PROD000083,8,247.95,1983.6,15
ORD00004063,PROD000420,10,428.01,4280.1,20
ORD00004063,PROD000023,3,58.01,174.03,15
ORD00004063,PROD000495,9,446.01,4014.09,15
ORD00004064,PROD000225,3,475.13,1425.39,0
ORD00004064,PROD000082,2,164.95,329.9,15
ORD00004064,PROD000134,5,386.21,1931.05,5
ORD00004064,PROD000113,1,31.2,31.2,15
ORD00004064,PROD000477,3,344.32,1032.96,15
ORD00004065,PROD000443,5,413.39,2066.95,15
ORD00004065,PROD000374,5,332.0,1660.0,10
ORD00004065,PROD000434,10,351.28,3512.8,20
ORD00004066,PROD000095,7,121.85,852.95,5
ORD00004066,PROD000278,3,24.28,72.84,5
ORD00004066,PROD000387,10,477.48,4774.8,10
ORD00004067,PROD000196,10,71.66,716.6,15
ORD00004067,PROD000371,5,223.69,1118.45,15
ORD00004068,PROD000108,5,316.46,1582.3,10
ORD00004068,PROD000411,7,251.86,1763.02,10
ORD00004068,PROD000346,7,324.44,2271.08,0
ORD00004068,PROD000142,1,131.25,131.25,10
ORD00004069,PROD000119,7,152.54,1067.78,10
ORD00004070,PROD000221,1,251.54,251.54,0
ORD00004070,PROD000313,9,349.31,3143.79,20
ORD00004070,PROD000498,7,467.69,3273.83,0
ORD00004070,PROD000438,6,319.42,1916.52,5
ORD00004071,PROD000098,10,170.9,1709.0,10
ORD00004071,PROD000384,10,274.61,2746.1,15
ORD00004072,PROD000341,5,414.77,2073.85,20
ORD00004072,PROD000238,7,204.43,1431.01,0
ORD00004072,PROD000453,5,139.84,699.2,0
ORD00004073,PROD000218,4,399.43,1597.72,0
ORD00004073,PROD000237,10,465.82,4658.2,0
ORD00004073,PROD000351,7,274.94,1924.58,20
ORD00004074,PROD000330,3,342.52,1027.56,5
ORD00004074,PROD000007,1,464.85,464.85,15
ORD00004074,PROD000255,1,53.67,53.67,20
